,aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,dealAmount_clean,dealDate
0,105동,래미안신반포팰리스,11650-4439,158,0,2016,개인,,,"355,000",24,1,2025,중개거래,서울 서초구,84.49,17,158,1,N,25.05.07,잠원로8길,00035,00000,4163529,00,11650,0,11650,개인,10600,잠원동,355000.0,2025-01-24
1,6,임광,11650-341,1015,0,1985,개인,,,"264,500",5,1,2025,중개거래,서울 서초구,136.38,6,1015,1,N,25.04.14,방배로,00014,00000,3121010,01,11650,0,11650,개인,10100,방배동,264500.0,2025-01-05
2,202,서초힐스,11650-3821,773,0,2012,개인,,,"144,500",31,1,2025,중개거래,서울 서초구,74.95,6,773,1,N,25.04.30,양재대로2길,00090,00000,4163748,01,11650,0,11650,개인,10300,우면동,144500.0,2025-01-31
3,101,반포리체,11650-3617,30,26,2010,개인,,,"353,000",25,1,2025,중개거래,서울 서초구,84.967,16,30-26,1,N,25.03.31,고무래로,00035,00000,3121001,01,11650,0,11650,개인,10700,반포동,353000.0,2025-01-25
4,108,래미안방배아트힐(1008-2),11650-658,1008,2,2004,개인,,,"228,000",31,1,2025,중개거래,서울 서초구,127.61,2,1008-2,1,N,25.09.22,남부순환로,02311,00012,2000003,01,11650,0,11650,개인,10100,방배동,228000.0,2025-01-31
5,102,동아,11650-102,157,0,2002,개인,,,"260,000",25,1,2025,중개거래,서울 서초구,84.91,2,157,1,N,25.04.30,신반포로33길,00015,00000,4163453,01,11650,0,11650,개인,10600,잠원동,260000.0,2025-01-25
6,103,반포자이,11650-3500,20,43,2009,개인,,,"405,000",25,1,2025,중개거래,서울 서초구,84.998,3,20-43,1,N,25.05.30,신반포로,00270,00000,3121017,02,11650,0,11650,개인,10700,반포동,405000.0,2025-01-25
7,101,방배블레스밸리,11650-585,1019,3,2003,개인,,,"189,500",18,1,2025,중개거래,"서울 강남구, 서울 서초구",128.4,10,1019-3,1,N,25.03.14,효령로34길,00092,00000,4163634,01,11650,0,11650,개인,10100,방배동,189500.0,2025-01-18
8,105,동아,11650-102,157,0,2002,개인,,,"274,500",23,1,2025,중개거래,서울 서초구,84.91,7,157,1,N,25.06.30,신반포로33길,00015,00000,4163453,01,11650,0,11650,개인,10600,잠원동,274500.0,2025-01-23
9,104,방배아크로리버,11650-640,752,36,2004,개인,,,"190,000",24,1,2025,중개거래,서울 서초구,84.74,24,752-36,1,N,25.04.11,방배중앙로,00207,00010,3121011,01,11650,0,11650,개인,10100,방배동,190000.0,2025-01-24
10,2,아남,11650-54,1641,13,1989,개인,,,"169,000",25,1,2025,중개거래,서울 서초구,84.96,9,1641-13,1,N,25.04.18,사임당로23길,00053,00000,4163318,01,11650,0,11650,개인,10800,서초동,169000.0,2025-01-25
11,101,래미안서초스위트,11650-3515,1301,6,2009,개인,,,"215,000",22,1,2025,중개거래,서울 서초구,59.9958,3,1301-6,1,N,25.05.07,서운로,00221,00000,3121016,01,11650,0,11650,개인,10800,서초동,215000.0,2025-01-22
12,105,동아,11650-102,157,0,2002,개인,,,"263,500",26,1,2025,중개거래,서울 서초구,84.91,3,157,1,N,25.04.30,신반포로33길,00015,00000,4163453,01,11650,0,11650,개인,10600,잠원동,263500.0,2025-01-26
13,211,신반포4,11650-125,70,0,1979,개인,,,"390,000",24,1,2025,중개거래,서울 서초구,107.39,12,70,1,N,25.04.15,잠원로,00037,00048,3121019,01,11650,0,11650,개인,10600,잠원동,390000.0,2025-01-24
14,102,반포래미안아이파크,11650-4678,1341,0,2018,개인,,,"440,000",21,1,2025,중개거래,서울 서초구,112.95,4,1341,1,N,25.05.30,서초중앙로,00220,00000,3121024,02,11650,0,11650,개인,10700,반포동,440000.0,2025-01-21
15,106,서초호반써밋,11650-3963,753,0,2013,개인,,,"175,000",31,1,2025,중개거래,"경기 안산시 상록구, 서울 서초구",101.0482,7,753,1,N,25.08.22,양재대로2길,00109,00000,4163748,01,11650,0,11650,개인,10300,우면동,175000.0,2025-01-31
16,,방배블레스밸리,11650-585,1019,3,2003,개인,25.02.20,O,"189,500",18,1,2025,중개거래,"서울 강남구, 서울 서초구",128.4,10,1019-3,1,N,,효령로34길,00092,00000,4163634,01,11650,0,11650,개인,10100,방배동,189500.0,2025-01-18
17,107,방배1차현대홈타운,11650-290,1344,0,1999,개인,,,"167,000",25,1,2025,중개거래,서울 서초구,59.94,8,1344,1,N,25.04.15,서초대로1길,00030,00000,4163389,01,11650,0,11650,개인,10100,방배동,167000.0,2025-01-25
18,102,롯데캐슬클래식,11650-3300,1312,3,2006,개인,,,"268,000",27,1,2025,중개거래,서울 서초구,84.98,5,1312-3,1,N,25.04.30,서운로,00197,00000,3121016,00,11650,,11650,개인,10800,서초동,268000.0,2025-01-27
19,103,반포자이,11650-3500,20,43,2009,개인,,,"400,000",21,1,2025,중개거래,서울 서초구,84.943,19,20-43,1,N,25.03.27,신반포로,00270,00000,3121017,02,11650,0,11650,개인,10700,반포동,400000.0,2025-01-21
20,101,신반포청구,11650-141,63,2,1998,개인,,,"228,000",23,1,2025,중개거래,서울 서초구,59.91,18,63-2,1,N,25.03.24,신반포로33길,00066,00000,4163453,01,11650,0,11650,개인,10600,잠원동,228000.0,2025-01-23
21,307,반포미도,11650-172,60,4,1987,개인,,,"299,500",22,1,2025,중개거래,"서울 마포구, 서울 서초구",84.96,10,60-4,1,N,25.04.29,서초중앙로29길,00028,00000,4163713,01,11650,0,11650,개인,10700,반포동,299500.0,2025-01-22
22,3,진흥아파트,11650-66,1315,0,1979,개인,,,"256,000",25,1,2025,중개거래,서울 서초구,101.32,5,1315,1,N,25.04.15,서초대로,00385,00000,2121002,02,11650,0,11650,개인,10800,서초동,256000.0,2025-01-25
23,101동,방배아트자이,11650-4706,3278,0,2018,개인,,,"285,000",25,1,2025,중개거래,서울 서초구,126.6226,1,3278,1,N,25.04.30,명달로9길,00057,00000,4163195,00,11650,0,11650,개인,10100,방배동,285000.0,2025-01-25
24,203,서초힐스,11650-3821,773,0,2012,개인,,,"130,000",25,1,2025,중개거래,서울 서초구,59.91,10,773,1,N,25.05.08,양재대로2길,00090,00000,4163748,01,11650,0,11650,개인,10300,우면동,130000.0,2025-01-25
25,101,반포자이,11650-3500,20,43,2009,개인,,,"400,000",23,1,2025,중개거래,서울 서초구,84.943,23,20-43,1,N,25.05.15,신반포로,00270,00000,3121017,02,11650,0,11650,개인,10700,반포동,400000.0,2025-01-23
26,101동,서초센트럴IPARK,11650-4827,1582,3,2020,개인,,,"173,000",22,1,2025,중개거래,"서울 동대문구, 서울 서초구",80.5154,25,1582-3,1,N,25.06.30,반포대로18길,00036,00000,4163228,00,11650,0,11650,개인,10800,서초동,173000.0,2025-01-22
27,102,현대,11650-152,53,0,1993,개인,,,"205,000",25,1,2025,중개거래,서울 서초구,84.87,2,53,1,N,25.04.30,잠원로12길,00004,00000,4163525,01,11650,0,11650,개인,10600,잠원동,205000.0,2025-01-25
28,143,반포자이,11650-3500,20,43,2009,개인,,,"380,000",27,1,2025,중개거래,"서울 서초구, 서울 은평구",84.982,18,20-43,1,N,25.05.29,신반포로,00270,00000,3121017,02,11650,0,11650,개인,10700,반포동,380000.0,2025-01-27
29,109,서리풀e편한세상,11650-3573,906,13,2010,개인,,,"187,000",23,1,2025,중개거래,"서울 강남구, 서울 서초구",59.97,4,906-13,1,N,25.05.30,효령로33길,00050,00000,4163633,01,11650,0,11650,개인,10100,방배동,187000.0,2025-01-23
30,104,서초푸르지오써밋,11650-4550,1311,10,2017,개인,,,"279,000",22,1,2025,중개거래,서울 서초구,74.96,13,1311-10,1,N,25.04.14,서운로,00201,00000,3121016,01,11650,0,11650,개인,10800,서초동,279000.0,2025-01-22
31,115,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"559,000",21,1,2025,중개거래,서울 서초구,117.12,5,18-1,1,N,25.05.20,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,559000.0,2025-01-21
32,,서초이오빌,11650-521,1593,7,2003,개인,,,"42,000",24,1,2025,중개거래,서울 서초구,45.96,23,1593-7,1,N,26.03.10,효령로53길,00045,00000,4163646,01,11650,0,11650,개인,10800,서초동,42000.0,2025-01-24
33,207,신반포4,11650-125,70,0,1979,개인,,,"360,000",26,1,2025,중개거래,"서울 광진구, 서울 서초구",100.11,6,70,1,N,25.05.02,잠원로,00037,00048,3121019,01,11650,0,11650,개인,10600,잠원동,360000.0,2025-01-26
34,브라운스톤잠원,브라운스톤잠원,11650-530,67,2,2003,개인,,,"230,000",20,1,2025,중개거래,서울 서초구,84.94,14,67-2,1,N,25.04.10,잠원로,00046,00038,3121019,01,11650,0,11650,개인,10600,잠원동,230000.0,2025-01-20
35,207,신반포4,11650-125,70,0,1979,개인,,,"369,000",25,1,2025,중개거래,서울 서초구,100.11,10,70,1,N,25.04.29,잠원로,00037,00048,3121019,01,11650,0,11650,개인,10600,잠원동,369000.0,2025-01-25
36,105동,래미안신반포팰리스,11650-4439,158,0,2016,개인,,,"355,000",24,1,2025,중개거래,서울 서초구,84.49,17,158,1,N,25.05.07,잠원로8길,00035,00000,4163529,00,11650,0,11650,개인,10600,잠원동,355000.0,2025-01-24
37,15,방배임광3차,11650-342,1010,1,1988,개인,,,"141,000",25,1,2025,중개거래,서울 서초구,65.85,3,1010-1,1,N,25.03.20,방배로2길,00024,00005,4163264,01,11650,0,11650,개인,10100,방배동,141000.0,2025-01-25
38,2,궁전,11650-160,65,1,1984,개인,,,"355,000",24,1,2025,중개거래,서울 서초구,205.22,9,65-1,1,N,25.06.24,사평대로,00142,00000,2121001,02,11650,0,11650,개인,10700,반포동,355000.0,2025-01-24
39,707,서초포레스타7단지,11650-3954,615,0,2013,개인,,,"103,000",17,1,2025,중개거래,서울 서초구,59.81,1,615,1,N,25.03.14,청계산로11길,00007,00012,4163752,01,11650,0,11650,개인,11100,신원동,103000.0,2025-01-17
40,205,신반포4,11650-125,70,0,1979,개인,,,"383,000",20,1,2025,중개거래,"서울 강동구, 서울 서초구",105.44,7,70,1,N,25.05.21,잠원로,00037,00048,3121019,01,11650,0,11650,개인,10600,잠원동,383000.0,2025-01-20
41,201,서초포레스타2단지,11650-4156,384,0,2015,개인,,,"153,000",25,1,2025,중개거래,서울 서초구,84.48,10,384,1,N,25.03.25,헌릉로8길,00045,00000,4163749,02,11650,0,11650,개인,10900,내곡동,153000.0,2025-01-25
42,B,중앙하이츠,11650-139,71,17,1998,개인,,,"211,000",24,1,2025,중개거래,서울 서초구,75.44,3,71-17,1,N,25.03.20,잠원로3길,00020,00000,4163527,01,11650,0,11650,개인,10600,잠원동,211000.0,2025-01-24
43,119,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"670,000",25,1,2025,중개거래,서울 서초구,169.31,15,18-1,1,N,25.05.29,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,670000.0,2025-01-25
44,102,동고,11650-480,59,0,1995,개인,,,"121,000",27,1,2025,중개거래,서울 서초구,84.96,9,59,1,N,25.05.19,바우뫼로7길,00029,00000,4163219,01,11650,0,11650,개인,10300,우면동,121000.0,2025-01-27
45,103동,반포써밋,11650-4703,1342,0,2018,개인,,,"331,500",24,1,2025,중개거래,"서울 강남구, 서울 서초구",84.4182,31,1342,1,N,25.03.07,고무래로,00089,00000,3121001,00,11650,0,11650,개인,10700,반포동,331500.0,2025-01-24
46,105,롯데캐슬아르떼,11650-4044,424,28,2013,개인,,,"255,000",25,1,2025,중개거래,서울 서초구,84.9145,8,424-28,1,N,25.04.25,방배천로18길,00011,00000,4163687,01,11650,0,11650,개인,10100,방배동,255000.0,2025-01-25
47,,서초이오빌,11650-521,1593,7,2003,개인,,,"39,500",22,1,2025,중개거래,서울 서초구,45.96,8,1593-7,1,N,25.02.14,효령로53길,00045,00000,4163646,01,11650,0,11650,개인,10800,서초동,39500.0,2025-01-22
48,111동,래미안 리더스원,11650-4887,1755,0,2020,개인,,,"318,000",22,1,2025,중개거래,서울 서초구,84.94,6,1755,1,N,25.02.26,서운로,00062,00000,3121016,00,11650,,11650,개인,10800,서초동,318000.0,2025-01-22
49,101,반포자이,11650-3500,20,43,2009,개인,,,"393,000",22,1,2025,중개거래,서울 서초구,84.943,14,20-43,1,N,25.05.30,신반포로,00270,00000,3121017,02,11650,0,11650,개인,10700,반포동,393000.0,2025-01-22
50,103동,반포써밋,11650-4703,1342,0,2018,개인,,,"325,000",15,1,2025,중개거래,서울 서초구,84.4182,10,1342,1,N,25.04.17,고무래로,00089,00000,3121001,00,11650,0,11650,개인,10700,반포동,325000.0,2025-01-15
51,,서초이오빌,11650-521,1593,7,2003,개인,,,"32,400",21,1,2025,중개거래,서울 서초구,36.66,19,1593-7,1,N,25.02.20,효령로53길,00045,00000,4163646,01,11650,0,11650,개인,10800,서초동,32400.0,2025-01-21
52,101,반포자이,11650-3500,20,43,2009,개인,,,"410,000",16,1,2025,중개거래,서울 서초구,84.943,27,20-43,1,N,25.04.30,신반포로,00270,00000,3121017,02,11650,0,11650,개인,10700,반포동,410000.0,2025-01-16
53,128,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"412,000",21,1,2025,중개거래,서울 서초구,84.93,7,18-1,1,N,25.05.29,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,412000.0,2025-01-21
54,,서초이오빌,11650-521,1593,7,2003,개인,,,"30,500",17,1,2025,중개거래,서울 서초구,36.66,12,1593-7,1,N,25.06.02,효령로53길,00045,00000,4163646,01,11650,0,11650,개인,10800,서초동,30500.0,2025-01-17
55,203,롯데캐슬갤럭시(50-1),11650-682,50,1,2004,개인,,,"288,000",17,1,2025,중개거래,서울 서초구,132.78,3,50-1,1,N,25.03.13,잠원로14길,00023,00000,4163526,01,11650,0,11650,개인,10600,잠원동,288000.0,2025-01-17
56,207,신반포4,11650-125,70,0,1979,개인,,,"354,000",31,1,2025,중개거래,서울 서초구,100.11,6,70,1,N,25.04.30,잠원로,00037,00048,3121019,01,11650,0,11650,개인,10600,잠원동,354000.0,2025-01-31
57,103,방배아크로리버,11650-640,752,36,2004,개인,,,"230,000",25,1,2025,중개거래,서울 서초구,149.225,10,752-36,1,N,25.04.29,방배중앙로,00207,00010,3121011,01,11650,0,11650,개인,10100,방배동,230000.0,2025-01-25
58,208,서초힐스,11650-3821,773,0,2012,개인,,,"150,500",14,1,2025,중개거래,서울 서초구,84.96,12,773,1,N,25.05.14,양재대로2길,00090,00000,4163748,01,11650,0,11650,개인,10300,우면동,150500.0,2025-01-14
59,505,서초3차e편한세상,11650-3224,1467,37,2005,개인,,,"248,000",18,1,2025,중개거래,"서울 강남구, 서울 서초구",158.24,15,1467-37,1,N,25.03.25,남부순환로,02343,00010,2000003,03,11650,0,11650,개인,10800,서초동,248000.0,2025-01-18
60,,대주피오레아파트,11650-157,31,14,2002,개인,,,"176,000",25,1,2025,중개거래,서울 서초구,125.48,9,31-14,1,N,25.04.30,강남대로95길,00056,00000,4163039,01,11650,0,11650,개인,10600,잠원동,176000.0,2025-01-25
61,105,방배1차현대홈타운,11650-290,1344,0,1999,개인,,,"228,000",17,1,2025,중개거래,서울 서초구,84.96,14,1344,1,N,25.04.30,서초대로1길,00030,00000,4163389,01,11650,0,11650,개인,10100,방배동,228000.0,2025-01-17
62,102,반포푸르지오,11650-176,10,0,2000,개인,,,"252,000",20,1,2025,중개거래,"서울 강남구, 서울 서초구",84.82,6,10,1,N,25.03.21,신반포로15길,00004,00000,4163450,01,11650,0,11650,개인,10700,반포동,252000.0,2025-01-20
63,102동,아크로리버뷰신반포,11650-4676,159,0,2018,개인,,,"455,000",21,1,2025,중개거래,서울 서초구,78.5,28,159,1,N,25.07.14,잠원로,00117,00000,3121019,00,11650,0,11650,개인,10600,잠원동,455000.0,2025-01-21
64,,한신타운,11650-149,60,4,1989,개인,,,"200,000",21,1,2025,중개거래,서울 서초구,63.94,10,60-4,1,N,25.04.18,나루터로4길,00070,00005,4163049,01,11650,0,11650,개인,10600,잠원동,200000.0,2025-01-21
65,111동,아크로리버파크,11650-4440,2,12,2016,개인,,,"500,000",26,1,2025,중개거래,서울 서초구,84.99,10,2-12,1,N,25.04.24,신반포로15길,00019,00000,4163450,00,11650,0,11650,개인,10700,반포동,500000.0,2025-01-26
66,22,삼풍아파트,11650-28,1685,0,1988,개인,,,"398,000",13,1,2025,중개거래,서울 서초구,163.81,7,1685,1,N,25.04.07,서초중앙로,00200,00000,3121024,03,11650,0,11650,개인,10800,서초동,398000.0,2025-01-13
67,105,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"339,500",22,1,2025,중개거래,서울 서초구,59.96,30,18-1,1,N,25.05.02,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,339500.0,2025-01-22
68,브라운스톤,브라운스톤서초(1677-1),11650-3278,1677,1,2006,개인,,,"133,000",16,1,2025,중개거래,서울 서초구,84.23,12,1677-1,1,N,25.03.31,서초대로,00334,00000,2121002,02,11650,0,11650,개인,10800,서초동,133000.0,2025-01-16
69,,엠브이아파트,11650-199,46,0,1994,개인,,,"191,000",31,1,2025,중개거래,서울 서초구,129.93,3,46,1,N,25.04.22,고무래로10길,00039,00000,4163042,01,11650,0,11650,개인,10700,반포동,191000.0,2025-01-31
70,105동,래미안신반포팰리스,11650-4439,158,0,2016,개인,,,"347,500",16,1,2025,중개거래,"서울 서초구, 서울 송파구",84.42,14,158,1,N,25.05.09,잠원로8길,00035,00000,4163529,00,11650,0,11650,개인,10600,잠원동,347500.0,2025-01-16
71,203,신반포4,11650-125,70,0,1979,개인,,,"387,000",24,1,2025,중개거래,서울 서초구,105.89,5,70,1,N,25.04.30,잠원로,00037,00048,3121019,01,11650,0,11650,개인,10600,잠원동,387000.0,2025-01-24
72,103,방배1차현대홈타운,11650-290,1344,0,1999,개인,,,"163,300",18,1,2025,중개거래,서울 서초구,59.94,7,1344,1,N,25.03.27,서초대로1길,00030,00000,4163389,01,11650,0,11650,개인,10100,방배동,163300.0,2025-01-18
73,,반포대우멤버스카운티,11650-499,111,11,2003,개인,,,"131,000",23,1,2025,중개거래,서울 서초구,98.67,5,111-11,1,N,25.03.20,사평대로16길,00014,00000,4163323,01,11650,0,11650,개인,10700,반포동,131000.0,2025-01-23
74,,대주피오레아파트,11650-157,31,14,2002,개인,,,"160,000",22,1,2025,중개거래,서울 서초구,126.69,2,31-14,1,N,25.06.09,강남대로95길,00056,00000,4163039,01,11650,0,11650,개인,10600,잠원동,160000.0,2025-01-22
75,201,방배래미안타워,11650-759,485,3,2005,개인,,,"204,000",22,1,2025,중개거래,"서울 서초구, 서울 성동구",134.36,21,485-3,1,N,25.04.25,남부순환로,02183,00000,2000003,01,11650,0,11650,개인,10100,방배동,204000.0,2025-01-22
76,101,킴스빌리지,11650-142,71,12,1996,개인,,,"79,500",21,1,2025,중개거래,서울 서초구,23.7,8,71-12,1,N,25.04.14,잠원로3길,00006,00000,4163527,01,11650,0,11650,개인,10600,잠원동,79500.0,2025-01-21
77,109동,래미안 리더스원,11650-4887,1755,0,2020,개인,,,"390,000",24,1,2025,중개거래,서울 서초구,114.94,15,1755,1,N,25.03.19,서운로,00062,00000,3121016,00,11650,,11650,개인,10800,서초동,390000.0,2025-01-24
78,503,반포미도2차아파트,11650-173,60,5,1989,개인,,,"232,000",17,1,2025,중개거래,서울 서초구,71.49,6,60-5,1,N,25.05.02,사평대로,00240,00000,2121001,02,11650,0,11650,개인,10700,반포동,232000.0,2025-01-17
79,,엘루크방배서리풀,11650-5150,3284,0,2024,개인,,,"149,900",31,1,2025,직거래,,48.16,10,3284,1,N,25.06.30,효령로31길,00031,00000,4163632,00,11650,,11650,법인,10100,방배동,149900.0,2025-01-31
80,2,아남,11650-54,1641,13,1989,개인,,,"172,000",30,1,2025,중개거래,서울 서초구,84.96,9,1641-13,1,N,25.04.10,사임당로23길,00053,00000,4163318,01,11650,0,11650,개인,10800,서초동,172000.0,2025-01-30
81,123,래미안원베일리,11650-5126,1,0,2023,개인,,,"550,000",11,1,2025,중개거래,서울 서초구,84.98,11,1,1,N,25.02.27,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,550000.0,2025-01-11
82,105동,래미안신반포팰리스,11650-4439,158,0,2016,개인,,,"332,000",21,1,2025,중개거래,서울 서초구,84.49,25,158,1,N,25.03.31,잠원로8길,00035,00000,4163529,00,11650,0,11650,개인,10600,잠원동,332000.0,2025-01-21
83,108,반포자이,11650-3500,20,43,2009,개인,,,"415,000",25,1,2025,중개거래,서울 서초구,84.943,17,20-43,1,N,25.05.29,신반포로,00270,00000,3121017,02,11650,0,11650,개인,10700,반포동,415000.0,2025-01-25
84,102동,방배중앙센트레빌,11650-4909,3282,0,2021,개인,,,"125,000",21,1,2025,중개거래,서울 서초구,59.873,8,3282,1,N,25.06.30,방배중앙로,00158,00000,3121011,01,11650,0,11650,개인,10100,방배동,125000.0,2025-01-21
85,2동,DK밸리뷰시티,11650-4764,1584,6,2019,개인,,,"39,500",17,1,2025,중개거래,서울 서초구,26.59,7,1584-6,1,N,25.04.18,반포대로14길,00014,00000,4163225,00,11650,0,11650,개인,10800,서초동,39500.0,2025-01-17
86,4,한신,11650-145,56,3,1992,개인,,,"271,000",25,1,2025,중개거래,서울 서초구,84.52,15,56-3,1,N,25.04.30,잠원로,00150,00000,3121019,01,11650,0,11650,개인,10600,잠원동,271000.0,2025-01-25
87,110,롯데캐슬클래식,11650-3300,1312,3,2006,개인,,,"240,000",18,1,2025,중개거래,서울 서초구,84.98,1,1312-3,1,N,25.05.20,서운로,00197,00000,3121016,00,11650,,11650,개인,10800,서초동,240000.0,2025-01-18
88,107,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"427,000",14,1,2025,중개거래,서울 서초구,84.93,15,18-1,1,N,25.02.10,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,427000.0,2025-01-14
89,,잠원현대훼밀리,11650-138,59,3,1997,개인,,,"180,000",18,1,2025,중개거래,서울 서초구,59.56,9,59-3,1,N,25.08.22,신반포로,00261,00000,3121017,01,11650,0,11650,개인,10600,잠원동,180000.0,2025-01-18
90,101,우솔마을서초리슈빌S아파트,11650-4065,764,0,2014,개인,,,"28,300",18,1,2025,중개거래,서울 서초구,25.17,8,764,1,N,25.03.17,양재대로2길,00100,00011,4163748,01,11650,0,11650,개인,10300,우면동,28300.0,2025-01-18
91,104동,방배아트자이,11650-4706,3278,0,2018,개인,,,"205,000",18,1,2025,중개거래,"서울 강남구, 서울 서초구",59.9775,6,3278,1,N,25.03.04,명달로9길,00057,00000,4163195,00,11650,0,11650,개인,10100,방배동,205000.0,2025-01-18
92,105,방배그랑자이,11650-4970,3283,0,2021,개인,,,"295,000",21,1,2025,중개거래,서울 서초구,84.9712,14,3283,1,N,25.03.17,방배로,00021,00000,3121010,00,11650,0,11650,개인,10100,방배동,295000.0,2025-01-21
93,103,반포힐스테이트,11650-3687,16,6,2012,개인,,,"505,000",24,1,2025,중개거래,서울 서초구,155.38,14,16-6,1,N,26.01.29,신반포로16길,00015,00020,4163754,01,11650,0,11650,개인,10700,반포동,505000.0,2025-01-24
94,128,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"417,500",18,1,2025,중개거래,서울 서초구,84.93,10,18-1,1,N,25.02.26,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,417500.0,2025-01-18
95,208,신반포4,11650-125,70,0,1979,개인,,,"435,000",18,1,2025,중개거래,서울 서초구,137.1,1,70,1,N,25.04.30,잠원로,00037,00048,3121019,01,11650,0,11650,개인,10600,잠원동,435000.0,2025-01-18
96,한라비발디스튜디오193,한라비발디스튜디오193,11650-3926,1363,25,2013,개인,,,"25,500",11,1,2025,중개거래,서울 서초구,19.99,9,1363-25,1,N,25.02.21,강남대로39길,00015,00010,4163018,01,11650,0,11650,개인,10800,서초동,25500.0,2025-01-11
97,101,반포래미안아이파크,11650-4678,1341,0,2018,개인,,,"408,000",18,1,2025,중개거래,서울 서초구,112.95,2,1341,1,N,25.03.17,서초중앙로,00220,00000,3121024,02,11650,0,11650,개인,10700,반포동,408000.0,2025-01-18
98,102,반포래미안아이파크,11650-4678,1341,0,2018,개인,,,"450,000",23,1,2025,중개거래,서울 서초구,112.95,13,1341,1,N,25.04.30,서초중앙로,00220,00000,3121024,02,11650,0,11650,개인,10700,반포동,450000.0,2025-01-23
99,105동,아크로리버뷰신반포,11650-4676,159,0,2018,개인,,,"380,000",18,1,2025,중개거래,서울 서초구,84.79,5,159,1,N,25.06.30,잠원로,00117,00000,3121019,00,11650,0,11650,개인,10600,잠원동,380000.0,2025-01-18
100,103,래미안원베일리,11650-5126,1,0,2023,개인,,,"690,000",13,1,2025,중개거래,서울 서초구,116.95,10,1,1,N,25.05.20,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,690000.0,2025-01-13
101,102,방배어울림,11650-3456,998,0,2008,개인,,,"180,000",16,1,2025,중개거래,서울 서초구,122.785,10,998,1,N,25.02.24,명달로1길,00051,00000,4163186,01,11650,0,11650,개인,10100,방배동,180000.0,2025-01-16
102,401,호반써밋서초파크,11650-3974,788,0,2013,개인,,,"140,000",18,1,2025,중개거래,"경기 용인시 수지구, 서울 서초구",84.95,6,788,1,N,25.03.27,양재대로2길,00033,00000,4163748,01,11650,0,11650,개인,10300,우면동,140000.0,2025-01-18
103,202,서초푸르지오써밋,11650-4550,1311,10,2017,개인,,,"329,000",20,1,2025,중개거래,서울 서초구,104.11,18,1311-10,1,N,25.04.02,서운로,00212,00000,3121016,01,11650,0,11650,개인,10800,서초동,329000.0,2025-01-20
104,103,래미안원베일리,11650-5126,1,0,2023,개인,,,"670,000",17,1,2025,중개거래,서울 서초구,116.95,4,1,1,N,25.05.27,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,670000.0,2025-01-17
105,101,서초삼성래미안,11650-24,1641,1,2001,개인,,,"187,000",25,1,2025,중개거래,서울 서초구,84.97,7,1641-1,1,N,25.03.28,사임당로17길,00116,00000,4163313,01,11650,0,11650,개인,10800,서초동,187000.0,2025-01-25
106,101,방배블레스밸리,11650-585,1019,3,2003,개인,,,"189,500",18,1,2025,중개거래,"서울 강남구, 서울 서초구",128.4,10,1019-3,1,N,25.03.14,효령로34길,00092,00000,4163634,01,11650,0,11650,개인,10100,방배동,189500.0,2025-01-18
107,105,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"337,000",13,1,2025,중개거래,서울 서초구,59.96,17,18-1,1,N,25.03.28,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,337000.0,2025-01-13
108,212,서초힐스,11650-3821,773,0,2012,개인,,,"154,500",23,1,2025,중개거래,"경기 과천시, 서울 서초구",84.98,3,773,1,N,25.03.28,양재대로2길,00090,00000,4163748,01,11650,0,11650,개인,10300,우면동,154500.0,2025-01-23
109,102,래미안원베일리,11650-5126,1,0,2023,개인,,,"567,000",18,1,2025,중개거래,서울 서초구,84.98,12,1,1,N,25.04.23,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,567000.0,2025-01-18
110,101,방배1차현대홈타운,11650-290,1344,0,1999,개인,,,"167,000",7,1,2025,중개거래,서울 서초구,59.94,16,1344,1,N,25.04.07,서초대로1길,00030,00000,4163389,01,11650,0,11650,개인,10100,방배동,167000.0,2025-01-07
